date,raw_ex_ante_beta,post_ex_ante_beta,raw_rolling_60d_realized_beta,post_rolling_60d_realized_beta,raw_max_abs_sector_net,post_max_abs_sector_net,raw_net_exposure,post_net_exposure,post_gross_exposure,raw_sector_net__Communication Services,post_sector_net__Communication Services,raw_sector_net__Consumer Discretionary,post_sector_net__Consumer Discretionary,raw_sector_net__Consumer Staples,post_sector_net__Consumer Staples,raw_sector_net__Energy,post_sector_net__Energy,raw_sector_net__Financials,post_sector_net__Financials,raw_sector_net__Health Care,post_sector_net__Health Care,raw_sector_net__Industrials,post_sector_net__Industrials,raw_sector_net__Information Technology,post_sector_net__Information Technology,raw_sector_net__Materials,post_sector_net__Materials,raw_sector_net__Real Estate,post_sector_net__Real Estate,raw_sector_net__Unknown,post_sector_net__Unknown,raw_sector_net__Utilities,post_sector_net__Utilities
2023-02-24,0.4222568434209598,-7.077671781985373e-16,0.5376195729486974,0.13477604194223353,0.07635800872995938,0.1881391025871651,0.0,-2.498001805406602e-16,1.4049873606312522,-0.015271601745991875,-0.0014449074876580134,-0.015271601745991875,0.06176925125802101,0.0,0.017587411008399757,-0.03054320349198375,-0.012590507244814064,0.03054320349198375,0.020084019372071188,0.015271601745991875,0.05459752608681861,0.0610864069839675,0.06059581176712414,-0.07635800872995938,-0.1881391025871651,0.0,0.0006030550943077161,0.0,0.0,0.0,-0.058014548562131056,0.03054320349198375,0.04495199129502554
2023-02-27,0.43967886240781295,0.0,0.5370167126952641,0.13346290537193262,0.07635800872995938,0.197698802204171,0.0,1.3877787807814457e-17,1.4049873606312526,-0.015271601745991875,0.00017495747554738955,-0.015271601745991875,0.059303603105425214,0.0,0.018371274712146758,-0.03054320349198375,-0.0063165728836424165,0.03054320349198375,0.02156852554852888,0.015271601745991875,0.05722562534664131,0.0610864069839675,0.06547908477236142,-0.07635800872995938,-0.197698802204171,0.0,0.0033840342410639407,0.0,0.0,0.0,-0.06699671937325688,0.03054320349198375,0.045504989259355415
2023-02-28,0.43878065384003206,-6.938893903907228e-17,0.5513972519481443,0.14043561347508032,0.07635800872995938,0.19797332747193627,0.0,9.71445146547012e-17,1.4049873606312528,-0.015271601745991875,0.0007176481279081784,-0.015271601745991875,0.05795725631737352,0.0,0.01817643524510141,-0.03054320349198375,-0.004946383265523513,0.03054320349198375,0.02177001452869268,0.015271601745991875,0.05705651414470613,0.0610864069839675,0.06529752872289711,-0.07635800872995938,-0.19797332747193627,0.0,0.0033904854261857555,0.0,0.0,0.0,-0.0667432170014271,0.03054320349198375,0.04529704522602218
2023-03-01,0.5461796460154645,1.6653345369377348e-16,0.5521531883353092,0.14087860679951986,0.07635800872995938,0.2068341437048279,0.0,1.1102230246251565e-16,1.4049873606312526,-0.015271601745991875,-0.008954817555445953,-0.015271601745991875,0.07622405924766061,0.03054320349198375,0.05079845470586093,-0.015271601745991875,-0.004595736466164884,0.03054320349198375,0.05317065738460895,0.0,0.0809515830707673,0.03054320349198375,0.008103960835655401,-0.07635800872995938,-0.2068341437048279,0.015271601745991875,0.00815757932327614,-0.015271601745991875,0.0,0.0,-0.10896828816845426,0.03054320349198375,0.05194669132706377
2023-03-02,0.5465209189166994,-4.163336342344337e-16,0.5470006126978433,0.1404820902328448,0.07635800872995938,0.20692915453726765,0.0,-3.0531133177191805e-16,1.4049873606312528,-0.015271601745991875,-0.009018520810063185,-0.015271601745991875,0.07533044933612895,0.03054320349198375,0.050732021059529814,-0.015271601745991875,-0.003138062286503986,0.03054320349198375,0.053082440009689105,0.0,0.08099014019328324,0.03054320349198375,0.008097410442340962,-0.07635800872995938,-0.20692915453726765,0.015271601745991875,0.008371019184240512,-0.015271601745991875,0.0,0.0,-0.10933327383211504,0.03054320349198375,0.051815531240736956
2023-03-03,0.5434297483978107,-2.220446049250313e-16,0.519809267660965,0.11498034213521195,0.07635800872995938,0.20632186212146672,0.0,-5.551115123125783e-17,1.4049873606312526,-0.015271601745991875,-0.00883013146660913,-0.015271601745991875,0.0753632526454689,0.03054320349198375,0.05113024863714927,-0.015271601745991875,-0.00590441567331124,0.03054320349198375,0.057426928128352525,0.0,0.08040015800226133,0.03054320349198375,0.007542649232124174,-0.07635800872995938,-0.20632186212146672,0.015271601745991875,0.008355979764776048,-0.015271601745991875,0.0,0.0,-0.11135690170284107,0.03054320349198375,0.05219409455409593
2023-03-06,0.5324872292035643,3.0531133177191805e-16,0.5077862251948482,0.09894841506421188,0.07635800872995938,0.20632026687755076,0.0,8.326672684688674e-17,1.4049873606312526,-0.015271601745991875,-0.007420737224258736,-0.015271601745991875,0.06713118564938761,0.03054320349198375,0.05250462400249298,-0.015271601745991875,-0.0022790920502491485,0.03054320349198375,0.05551679905975042,0.0,0.07875732241856509,0.03054320349198375,0.0072492780514030655,-0.07635800872995938,-0.20632026687755076,0.015271601745991875,0.007314775184756074,-0.015271601745991875,-0.0005106939801508515,0.0,-0.10342281655786628,0.03054320349198375,0.051479622323720636
2023-03-07,0.5255226683671483,-5.273559366969494e-16,0.5000982192528912,0.11013843426821156,0.07635800872995938,0.20527579274714178,0.0,-3.0531133177191805e-16,1.4049873606312526,-0.015271601745991875,-0.0050664182853931575,-0.015271601745991875,0.0680339653881219,0.03054320349198375,0.05016378874863613,-0.015271601745991875,0.0021661013825267587,0.03054320349198375,0.05362304175312982,0.0,0.07434466245683592,0.03054320349198375,0.005901320225733848,-0.07635800872995938,-0.20527579274714178,0.015271601745991875,0.0049967866941295624,-0.015271601745991875,-0.002921681751380187,0.0,-0.10099117612917648,0.03054320349198375,0.05502540226397733
2023-03-08,0.6002766549906295,-5.134781488891349e-16,0.5020922029598476,0.11423822035049476,0.07635800872995938,0.29375180891646124,0.0,-3.608224830031759e-16,1.4049873606312524,0.0,0.030441290107988253,-0.045814805237975625,0.04610143388105211,0.015271601745991875,0.031519513304835656,0.015271601745991875,0.03647277603057579,0.0,0.05500886412094868,0.03054320349198375,0.11242025382368574,0.03054320349198375,0.01861339466637065,-0.07635800872995938,-0.29375180891646124,0.03054320349198375,0.06634555788790869,-0.015271601745991875,0.0,0.015271601745991875,-0.10317127490690463,0.0,0.0
2023-03-09,0.5990250878286092,2.0816681711721685e-17,0.5131254242357889,0.12583393838205298,0.07635800872995938,0.2813354824068633,0.0,4.163336342344337e-17,1.4049873606312526,0.0,0.02912817117732746,-0.045814805237975625,0.04743142814647777,0.015271601745991875,0.031095367400765097,0.015271601745991875,0.029076296262415195,0.0,0.05378778326636106,0.03054320349198375,0.11207310146464795,0.03054320349198375,0.01646905478793207,-0.07635800872995938,-0.2813354824068633,0.03054320349198375,0.06486520515181135,-0.015271601745991875,0.0,0.015271601745991875,-0.1025909252508746,0.0,0.0
2023-03-10,0.5998957085627079,1.3877787807814457e-16,0.5426337010185217,0.15659549164040049,0.07635800872995938,0.2430214295488678,0.0,2.0816681711721685e-16,1.4049873606312526,0.0,0.01136633705787643,-0.045814805237975625,0.02368639083122197,0.015271601745991875,0.030383353234829255,0.015271601745991875,0.025386264721940638,0.0,0.05726833022747092,0.03054320349198375,0.11339724870328388,0.03054320349198375,0.018502264109021692,-0.07635800872995938,-0.2430214295488678,0.03054320349198375,0.06340625658807778,-0.015271601745991875,0.0,0.015271601745991875,-0.10037501592485457,0.0,0.0
2023-03-13,0.6146426420084548,1.942890293094024e-16,0.5355107380331472,0.15699304016328713,0.07635800872995938,0.2585427028830105,0.0,-1.3877787807814457e-17,1.4049873606312526,0.0,0.025935703030212448,-0.045814805237975625,0.003882084437091024,0.015271601745991875,0.031012276455400438,0.015271601745991875,0.055443860997947944,0.0,0.05114112178786179,0.03054320349198375,0.1075065754032015,0.03054320349198375,0.021236920683990475,-0.07635800872995938,-0.2585427028830105,0.03054320349198375,0.06391381274388382,-0.015271601745991875,0.0,0.015271601745991875,-0.1015296526565789,0.0,0.0
2023-03-14,0.6022737978834262,-1.3877787807814457e-16,0.5164117720250412,0.13999144628703053,0.07635800872995938,0.2288440660082186,0.0,-1.249000902703301e-16,1.4049873606312526,0.0,0.02409432658842339,-0.045814805237975625,-0.010961322068700347,0.015271601745991875,0.03049502455377582,0.015271601745991875,0.06108496172324401,0.0,0.017982876084442698,0.03054320349198375,0.11333847054262766,0.03054320349198375,0.023547439945509736,-0.07635800872995938,-0.2288440660082186,0.03054320349198375,0.06483665406501253,-0.015271601745991875,0.0,0.015271601745991875,-0.095574365426117,0.0,0.0
2023-03-15,0.5323342270990878,5.551115123125783e-17,0.5161354812699639,0.16596400128533612,0.09162961047595125,0.24286540173396504,0.0,1.1102230246251565e-16,1.4049873606312526,-0.015271601745991875,0.02096168597001236,-0.045814805237975625,0.037595010456763875,0.0,0.0,-0.015271601745991875,-0.0022902839771840704,-0.03054320349198375,0.011316585167753936,0.045814805237975625,0.11772984709974273,0.0610864069839675,0.05191627071635027,-0.09162961047595125,-0.24286540173396504,0.03054320349198375,0.03545060446613485,0.015271601745991875,0.01627695745727061,0.03054320349198375,-0.06917832394757684,0.015271601745991875,0.023087048324697393
2023-03-16,0.5298713769596557,-2.220446049250313e-16,0.5015843770480075,0.15098478942345556,0.09162961047595125,0.2079741836899068,0.0,-5.551115123125783e-17,1.4049873606312526,-0.015271601745991875,0.024835082176013844,-0.045814805237975625,0.02473152381750661,0.0,0.0,-0.015271601745991875,-0.028972298643814055,-0.03054320349198375,-0.00017708559066935067,0.045814805237975625,0.11138592405048499,0.0610864069839675,0.05574595466730275,-0.09162961047595125,-0.2079741836899068,0.03054320349198375,0.042333873031909795,0.015271601745991875,0.016162369013020993,0.03054320349198375,-0.06117360054602495,0.015271601745991875,0.023102441714176157
2023-03-17,0.5257638795234246,1.1102230246251565e-16,0.48068698107580005,0.15092919000195684,0.09162961047595125,0.21745952856677833,0.0,-1.1102230246251565e-16,1.4049873606312526,-0.015271601745991875,0.02440475258011202,-0.045814805237975625,0.027756187540816973,0.0,0.0,-0.015271601745991875,-0.021343550462285508,-0.03054320349198375,-0.009599838064518973,0.045814805237975625,0.1139655178543273,0.0610864069839675,0.055138851327734176,-0.09162961047595125,-0.21745952856677833,0.03054320349198375,0.04743295261206353,0.015271601745991875,0.018467237900990984,0.03054320349198375,-0.0621329186827648,0.015271601745991875,0.023370335960302527
2023-03-20,0.5051710752096312,3.0531133177191805e-16,0.46165690715945873,0.148172014878907,0.09162961047595125,0.20556024623160837,0.0,1.1102230246251565e-16,1.4049873606312522,-0.015271601745991875,0.02633422621263957,-0.045814805237975625,0.04084742511017782,0.0,0.0,-0.015271601745991875,-0.02548945218685425,-0.03054320349198375,-0.03083662225681269,0.045814805237975625,0.11396255769242264,0.0610864069839675,0.05585564177454774,-0.09162961047595125,-0.20556024623160837,0.03054320349198375,0.041642089532642104,0.015271601745991875,0.017999443330843662,0.03054320349198375,-0.058062645921885786,0.015271601745991875,0.023307582943887694
2023-03-21,0.4886748439558477,-1.1102230246251565e-16,0.5008994037628374,0.17684619049551695,0.09162961047595125,0.20342861186943892,0.0,8.326672684688674e-17,1.4049873606312526,-0.015271601745991875,0.028399137449621966,-0.045814805237975625,0.04521413439756198,0.0,0.0,-0.015271601745991875,-0.030670956715566362,-0.03054320349198375,-0.03839675768419821,0.045814805237975625,0.11536626937530944,0.0610864069839675,0.056809081773736905,-0.09162961047595125,-0.20342861186943892,0.03054320349198375,0.03949255836899844,0.015271601745991875,0.018079831476114572,0.03054320349198375,-0.05242885777869716,0.015271601745991875,0.02156417120655741
2023-03-22,0.5732770223745948,-1.3877787807814457e-16,0.5132768268633316,0.20923893299346685,0.0610864069839675,0.17090218395550108,0.0,-5.551115123125783e-17,1.4049873606312526,0.0,0.0,-0.0610864069839675,0.020160307141372857,0.015271601745991875,0.028526948047508403,0.0,0.020809447933331723,-0.045814805237975625,-0.11692917803541168,0.03054320349198375,0.13217811613651054,0.0610864069839675,0.06492064028644884,-0.0610864069839675,-0.060332162500209924,0.03054320349198375,0.056125706861520124,0.015271601745991875,0.02544235808443011,0.015271601745991875,-0.17090218395550108,0.0,0.0
2023-03-23,0.5850321764168447,1.3877787807814457e-16,0.5232540516969388,0.2179550584277121,0.0610864069839675,0.1889349677241279,0.0,2.220446049250313e-16,1.4049873606312528,0.0,0.0,-0.0610864069839675,0.0364520075106959,0.015271601745991875,0.030988518258236234,0.0,0.025794553418675287,-0.045814805237975625,-0.1805143815269341,0.03054320349198375,0.14143270183401319,0.0610864069839675,0.07597117942269326,-0.0610864069839675,-0.017680862513643626,0.03054320349198375,0.06942027260483824,0.015271601745991875,0.007070978715553726,0.015271601745991875,-0.1889349677241279,0.0,0.0
2023-03-24,0.5903328384224186,-3.885780586188048e-16,0.5139955959771755,0.22066674254655638,0.0610864069839675,0.18608680628212163,0.0,-2.220446049250313e-16,1.4049873606312526,0.0,0.0,-0.0610864069839675,0.03209801343894423,0.015271601745991875,0.031239540649872076,0.0,0.028521139867010787,-0.045814805237975625,-0.1818141942249186,0.03054320349198375,0.13873604821561292,0.0610864069839675,0.07540813744065669,-0.0610864069839675,-0.01662017046137556,0.03054320349198375,0.07105184667525824,0.015271601745991875,0.00746644468106061,0.015271601745991875,-0.18608680628212163,0.0,0.0
2023-03-27,0.5827379653594441,-2.7755575615628914e-17,0.5174993715344566,0.23453895913747635,0.0610864069839675,0.2028116772521842,0.0,2.7755575615628914e-17,1.404987360631253,0.0,0.0,-0.0610864069839675,0.03690434777074763,0.015271601745991875,0.031395744444264524,0.0,0.02769061946527443,-0.045814805237975625,-0.2028116772521842,0.03054320349198375,0.13838078146978477,0.0610864069839675,0.07860886358159111,-0.0610864069839675,0.00033743174442130847,0.03054320349198375,0.07300872378957085,0.015271601745991875,-0.0022582427177409298,0.015271601745991875,-0.18125659229572946,0.0,0.0
2023-03-28,0.5900782599850436,5.551115123125783e-17,0.5067078334277387,0.2385747007733409,0.0610864069839675,0.23383709441832595,0.0,2.7755575615628914e-17,1.4049873606312526,0.0,0.0,-0.0610864069839675,0.058097886615239985,0.015271601745991875,0.030027949805714722,0.0,0.03000021212896092,-0.045814805237975625,-0.23383709441832595,0.03054320349198375,0.13594882444128578,0.0610864069839675,0.08417107160520937,-0.0610864069839675,0.01321865702239073,0.03054320349198375,0.06728422057638382,0.015271601745991875,-0.007299152973370443,0.015271601745991875,-0.17761257480348885,0.0,0.0
2023-03-29,0.5495456329742139,-6.245004513516506e-17,0.5106604678692082,0.23496036050075395,0.09162961047595125,0.2651633530971822,0.0,-6.245004513516506e-17,1.4049873606312526,0.015271601745991875,0.002941315166860897,-0.03054320349198375,0.07996895499810144,0.015271601745991875,0.024426662243611827,0.0,0.027508416031343866,-0.03054320349198375,-0.2651633530971822,0.015271601745991875,0.07351325016675292,0.07635800872995938,0.1167789475412232,-0.09162961047595125,-0.05781121405945299,0.03054320349198375,0.10251459674666791,-0.015271601745991875,-0.018928320065737525,0.015271601745991875,-0.08574925567218941,0.0,0.0
2023-03-30,0.5591751389743717,2.5673907444456745e-16,0.5056587385407807,0.2325528954074579,0.09162961047595125,0.27157488985071937,0.0,2.914335439641036e-16,1.4049873606312528,0.015271601745991875,0.003798371289079979,-0.03054320349198375,0.07958904612516375,0.015271601745991875,0.026271039071810276,0.0,0.028219812522609175,-0.03054320349198375,-0.27157488985071937,0.015271601745991875,0.07676439043897927,0.07635800872995938,0.11748629326673532,-0.09162961047595125,-0.05947994505204063,0.03054320349198375,0.10856060196177529,-0.015271601745991875,-0.02123309304823963,0.015271601745991875,-0.08840162672515312,0.0,0.0
2023-03-31,0.5560788426914343,1.3877787807814457e-16,0.47741026775750217,0.21081963643658827,0.09162961047595125,0.26476076473247906,0.0,-6.938893903907228e-18,1.4049873606312522,0.015271601745991875,0.0033251049581279253,-0.03054320349198375,0.07867837195963011,0.015271601745991875,0.02751515882565908,0.0,0.029332920937274673,-0.03054320349198375,-0.26476076473247906,0.015271601745991875,0.07665315295454397,0.07635800872995938,0.11726440461694729,-0.09162961047595125,-0.06116980012916727,0.03054320349198375,0.10987969928943783,-0.015271601745991875,-0.023780115389185584,0.015271601745991875,-0.0929381332907889,0.0,0.0
2023-04-03,0.5304527598980866,2.220446049250313e-16,0.46995582025712046,0.22153832507686086,0.09162961047595125,0.2666456010281503,0.0,8.326672684688674e-17,1.4049873606312526,0.015271601745991875,0.012355846017391873,-0.03054320349198375,0.08111048163105922,0.015271601745991875,0.0256848008290249,0.0,0.02962440517195522,-0.03054320349198375,-0.2666456010281503,0.015271601745991875,0.07253474244214839,0.07635800872995938,0.11801193714143943,-0.09162961047595125,-0.06358097192394815,0.03054320349198375,0.10414952450086068,-0.015271601745991875,-0.02576832077532381,0.015271601745991875,-0.0874768440064573,0.0,0.0
2023-04-04,0.5410992402485433,1.3183898417423734e-16,0.5205686960546521,0.2517214821900399,0.09162961047595125,0.3009292958661765,0.0,-9.020562075079397e-17,1.4049873606312526,0.015271601745991875,0.004134086596486942,-0.03054320349198375,0.0727302163295318,0.015271601745991875,0.028116278104353763,0.0,0.034292472466475085,-0.03054320349198375,-0.3009292958661765,0.015271601745991875,0.07778612652977207,0.07635800872995938,0.1153203507921567,-0.09162961047595125,-0.021173193089045313,0.03054320349198375,0.10827588015627815,-0.015271601745991875,-0.015711672229353133,0.015271601745991875,-0.10284124979047965,0.0,0.0
2023-04-05,0.6174372928823282,5.273559366969494e-16,0.5237416884279468,0.24971371518419877,0.0610864069839675,0.20230810747880765,0.0,1.3877787807814457e-16,1.4049873606312526,0.0,0.0003678329072893725,-0.045814805237975625,0.06266963287697544,0.015271601745991875,0.035314846137414715,0.0,0.04851833958194586,-0.045814805237975625,-0.20230810747880765,0.03054320349198375,0.07096572826609425,0.045814805237975625,0.04419012261570633,-0.045814805237975625,0.08004035915560478,0.0610864069839675,0.027713310694490834,-0.015271601745991875,-0.011296983305842929,0.0,-0.1561750814508709,0.0,0.0
2023-04-06,0.6197546079966111,-3.608224830031759e-16,0.5224689423258777,0.25190273604942864,0.0610864069839675,0.19735117605159772,0.0,1.1102230246251565e-16,1.4049873606312528,0.0,0.0006954626770739938,-0.045814805237975625,0.06230099051188488,0.015271601745991875,0.0347359894421807,0.0,0.048103676440892106,-0.045814805237975625,-0.19735117605159772,0.03054320349198375,0.07152401300575265,0.045814805237975625,0.043857145145481495,-0.045814805237975625,0.07609499443810631,0.0610864069839675,0.03048420582533024,-0.015271601745991875,-0.011238318484209626,0.0,-0.15920698295089494,0.0,0.0
2023-04-10,0.6172186973375919,-5.551115123125783e-17,0.5264622993387161,0.2664219557775792,0.0610864069839675,0.2007680850057864,0.0,5.551115123125783e-17,1.4049873606312528,0.0,0.002012027692612583,-0.045814805237975625,0.05884895851324756,0.015271601745991875,0.034542694591999656,0.0,0.048170018218030256,-0.045814805237975625,-0.2007680850057864,0.03054320349198375,0.07529905509748638,0.045814805237975625,0.046987061600443296,-0.045814805237975625,0.07294821302845965,0.0610864069839675,0.029870067096581923,-0.015271601745991875,-0.008451344236649666,0.0,-0.15945866659642519,0.0,0.0
2023-04-11,0.628836539075368,4.718447854656915e-16,0.5227026789064956,0.2652445898428592,0.0610864069839675,0.2079891837506101,0.0,2.220446049250313e-16,1.4049873606312528,0.0,0.0,-0.045814805237975625,0.08466005555366501,0.015271601745991875,0.03368245335778207,0.0,0.04299280805428498,-0.045814805237975625,-0.2079891837506101,0.03054320349198375,0.0798217757251943,0.045814805237975625,0.04868371822646583,-0.045814805237975625,0.06617067154453891,0.0610864069839675,0.015012840667287792,-0.015271601745991875,0.009384503154355964,0.0,-0.17241964253296457,0.0,0.0
2023-04-12,0.6294755736292826,-8.326672684688674e-17,0.5272047147326339,0.26955406585850994,0.0610864069839675,0.2228057034371544,0.0,-1.3877787807814457e-16,1.4049873606312526,0.0,0.0009153472162329988,-0.045814805237975625,0.08573355812164984,0.015271601745991875,0.03473885349372665,0.0,0.04619667272378161,-0.045814805237975625,-0.2228057034371544,0.03054320349198375,0.07626014003360639,0.045814805237975625,0.05100622598754136,-0.045814805237975625,0.07584735034296486,0.0610864069839675,0.00025255361277863836,-0.015271601745991875,0.01471023963027873,0.0,-0.1628552377254068,0.0,0.0
2023-04-13,0.6276291280735621,3.0531133177191805e-16,0.5315808182486152,0.27165830751882697,0.07635800872995938,0.13606080844316812,0.0,-4.163336342344337e-17,1.4049873606312526,-0.03054320349198375,0.0,-0.07635800872995938,-0.06679721321714932,0.015271601745991875,0.03398259650938281,-0.015271601745991875,0.0,0.0,0.0041760926555810636,0.045814805237975625,0.13606080844316812,0.0,-0.0952085390482415,0.03054320349198375,0.07886894399509102,0.015271601745991875,-0.07055472479260776,0.0,0.04969461541891981,0.0,-0.12836653617157096,0.015271601745991875,0.058143956207426614
2023-04-14,0.6318726770227205,3.0531133177191805e-16,0.5388801668132457,0.27347307322438785,0.07635800872995938,0.14385798182367093,0.0,0.0,1.4049873606312526,-0.03054320349198375,0.0,-0.07635800872995938,-0.05767816064071287,0.015271601745991875,0.03620787065975712,-0.015271601745991875,0.0,0.0,-0.0026115824784088597,0.045814805237975625,0.1341113959437713,0.0,-0.09695324504316061,0.03054320349198375,0.08338458334957531,0.015271601745991875,-0.06886406358386551,0.0,0.05672521347111926,0.0,-0.14385798182367093,0.015271601745991875,0.05953597014559586
2023-04-17,0.6460516918091723,1.3877787807814457e-17,0.5435135179671032,0.2855972848696973,0.07635800872995938,0.13868599994565564,0.0,-9.71445146547012e-17,1.4049873606312528,-0.03054320349198375,0.003970361505049833,-0.07635800872995938,-0.0572854209454012,0.015271601745991875,0.03952661894276893,-0.015271601745991875,0.0,0.0,-0.019413667423578914,0.045814805237975625,0.12152560077828056,0.0,-0.08353772136126952,0.03054320349198375,0.0833422814661993,0.015271601745991875,-0.058727706475686585,0.0,0.04803329801774227,0.0,-0.13868599994565564,0.015271601745991875,0.06125235544155088
2023-04-18,0.651694276431753,-9.71445146547012e-17,0.5216240108996724,0.27484853986181546,0.07635800872995938,0.1457493678080919,0.0,-1.3877787807814457e-16,1.4049873606312526,-0.03054320349198375,0.0011907593408383554,-0.07635800872995938,-0.04062270676350331,0.015271601745991875,0.037901677168774725,-0.015271601745991875,0.0,0.0,-0.032491661059526084,0.045814805237975625,0.1290991981717449,0.0,-0.09869039633379623,0.03054320349198375,0.11480999362691269,0.015271601745991875,-0.06971768034947788,0.0,0.04094181794240461,0.0,-0.1457493678080919,0.015271601745991875,0.06332836606372004
2023-04-19,0.645670926268672,-3.3306690738754696e-16,0.5065823067402252,0.2722352172206066,0.07635800872995938,0.13172017522843937,0.0,-6.938893903907228e-17,1.4049873606312526,-0.03054320349198375,0.0020133103696854423,-0.07635800872995938,-0.059877243046949864,0.015271601745991875,0.03111659237320476,-0.015271601745991875,0.0,0.0,-0.03126308640463516,0.045814805237975625,0.13172017522843937,0.0,-0.10672645219612172,0.03054320349198375,0.1012573137438966,0.015271601745991875,-0.04461524629697487,0.0,0.04106659451249006,0.0,-0.12965314750605075,0.015271601745991875,0.06496118922301611
2023-04-20,0.4569147330083049,2.0122792321330962e-16,0.5124542182407662,0.2757833142547669,0.09162961047595125,0.13704734157450962,0.0,0.0,1.4049873606312522,-0.03054320349198375,0.004094727747046655,0.0,0.06344895652286084,0.03054320349198375,0.03894982698606829,-0.03054320349198375,-0.013155369760049912,-0.0610864069839675,-0.13704734157450962,0.09162961047595125,0.12381205230341855,0.015271601745991875,-0.027410359205373255,-0.0610864069839675,-0.1023807285889515,0.03054320349198375,0.04061777954915347,0.015271601745991875,0.023827262659280736,-0.015271601745991875,-0.04214781993316921,0.015271601745991875,0.027391013294224966
2023-04-21,0.4613648232419692,-3.885780586188048e-16,0.512446069670866,0.2756425754756288,0.09162961047595125,0.13349002165334464,0.0,-3.0531133177191805e-16,1.4049873606312526,-0.03054320349198375,0.004317077382786586,0.0,0.061810980469772896,0.03054320349198375,0.03910749092009304,-0.03054320349198375,-0.01374010622697058,-0.0610864069839675,-0.13349002165334464,0.09162961047595125,0.12432216257416741,0.015271601745991875,-0.026711629990346857,-0.0610864069839675,-0.10559915913646056,0.03054320349198375,0.0415121525147884,0.015271601745991875,0.024121338228710192,-0.015271601745991875,-0.04287118461424547,0.015271601745991875,0.027220899531049298
2023-04-24,0.4612988549096648,-3.885780586188048e-16,0.5088622488044664,0.2735461711897818,0.09162961047595125,0.13315430338724601,0.0,-2.2898349882893854e-16,1.4049873606312526,-0.03054320349198375,0.004927563237719065,0.0,0.06178945977591498,0.03054320349198375,0.03907888320704467,-0.03054320349198375,-0.014173339612164437,-0.0610864069839675,-0.13315430338724601,0.09162961047595125,0.12423483223502954,0.015271601745991875,-0.02643555859513565,-0.0610864069839675,-0.10531174510110441,0.03054320349198375,0.040707800008849715,0.015271601745991875,0.024013608058739797,-0.015271601745991875,-0.04278183311804788,0.015271601745991875,0.02710463329040041
2023-04-25,0.45299148696965835,-3.469446951953614e-16,0.5133657607647749,0.2680347346598663,0.09162961047595125,0.13510561245705907,0.0,-3.0531133177191805e-16,1.4049873606312522,-0.03054320349198375,0.003855024423449564,0.0,0.06208619403044394,0.03054320349198375,0.03917710722107205,-0.03054320349198375,-0.011799147773972972,-0.0610864069839675,-0.13510561245705907,0.09162961047595125,0.12221518434742265,0.015271601745991875,-0.026674550178172517,-0.0610864069839675,-0.10952295118274047,0.03054320349198375,0.03994032816710527,0.015271601745991875,0.023365900426338335,-0.015271601745991875,-0.03427691619298087,0.015271601745991875,0.026739439169093805
2023-04-26,0.45735572748769665,-6.938893903907228e-18,0.4923153911684752,0.25795437896557183,0.09162961047595125,0.1279050642465588,0.0,1.457167719820518e-16,1.4049873606312526,-0.03054320349198375,0.003922995730509093,0.0,0.0632115679571121,0.03054320349198375,0.03798894737058935,-0.03054320349198375,-0.012280626052702897,-0.0610864069839675,-0.1279050642465588,0.09162961047595125,0.12302164950814617,0.015271601745991875,-0.023321651066180366,-0.0610864069839675,-0.11430139095381414,0.03054320349198375,0.033124696126423034,0.015271601745991875,0.027011939658199535,-0.015271601745991875,-0.03784630246694697,0.015271601745991875,0.027373238435224025
2023-04-27,0.5730916476805967,-1.6653345369377348e-16,0.4870005872747002,0.25004835907292033,0.10690121222194313,0.18278230406577256,0.0,1.1102230246251565e-16,1.4049873606312526,-0.015271601745991875,0.010902206129925327,-0.015271601745991875,0.07356811674894277,0.03054320349198375,0.04516559728845296,-0.03054320349198375,-0.07573106898455245,0.015271601745991875,0.07000067875285773,0.015271601745991875,0.04754655763100767,0.045814805237975625,0.05697957663724578,-0.10690121222194313,-0.18278230406577256,0.0,-0.16833428321664348,0.03054320349198375,0.06968611890352874,0.03054320349198375,0.0529988041750076,0.0,0.0
2023-04-28,0.5656429838232627,-5.551115123125783e-17,0.47956429411246393,0.2559978878941345,0.10690121222194313,0.23576549440918357,0.0,0.0,1.4049873606312526,-0.015271601745991875,0.009218247975763033,-0.015271601745991875,0.06617523230786446,0.03054320349198375,0.04715924194160685,-0.03054320349198375,-0.04823396950852578,0.015271601745991875,0.059744608583862095,0.015271601745991875,0.05615487888133704,0.045814805237975625,0.059521827053707885,-0.10690121222194313,-0.23576549440918357,0.0,-0.12950740441665903,0.03054320349198375,0.06966107690692744,0.03054320349198375,0.04587175468329953,0.0,0.0
2023-05-01,0.5523366122090881,0.0,0.4395572183574625,0.2384420242724154,0.10690121222194313,0.15646596938055052,0.0,-1.6653345369377348e-16,1.4049873606312526,-0.015271601745991875,0.00883184914494085,-0.015271601745991875,0.06578722978929552,0.03054320349198375,0.046862933455935604,-0.03054320349198375,-0.11295642734605148,0.015271601745991875,0.04795315621262902,0.015271601745991875,0.052657002905140915,0.045814805237975625,0.05428170262706168,-0.10690121222194313,-0.15646596938055052,0.0,-0.1361022479496022,0.03054320349198375,0.06830505742478052,0.03054320349198375,0.06084571311641998,0.0,0.0
